,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
113,16.283164000000003,4.5532810497714715,-81.6199737681711,4.772565452765882,4.333045989640145,13.574370701221694,134,162.70886075949366,184
114,20.199368000000003,5.071354268463012,90.00003218077504,5.304029673324821,4.8413152876347265,15.124423658539081,134,159.62244897959184,177
115,9.893568000000002,3.5492086464628105,-45.00001609038752,3.669638310969262,3.493391594615945,10.630052957317385,125,154.66666666666666,169
116,11.130264,3.764504252639672,0.0,4.056937797932857,3.541185628334243,11.272105914634771,132,150.5,163
117,14.015888000000002,4.2244032544466,90.00003218077504,4.4916721895997185,3.994471591351933,12.556211829269541,138,168.55882352941177,185
118,14.634236000000001,4.316582905746968,-45.000016090387476,4.435828565989877,4.184632704699354,12.666370701221696,141,159.64788732394365,175
119,16.48928,4.582008659988611,76.23266951234478,4.846400662044552,4.325269107574015,13.574370701221696,136,163.8625,182
120,9.687452,3.5120431338643523,90.00003218077504,3.5340843949513006,3.5264723819121735,10.364105914634772,136,165.61702127659575,181
121,34.421372000000005,6.620170089539972,-20.608944375781878,9.71722975829726,4.804786106910963,23.782688445126006,125,158.55089820359282,175
122,16.48928,4.582008659988611,76.2326695123448,4.846400662044552,4.325269107574015,13.574370701221696,134,158.8875,176
123,19.374904,4.966779031550275,71.2582210184017,5.281693286621535,4.661403828476158,15.124423658539081,129,156.36170212765958,176
124,19.787136000000004,5.019339003519562,90.00003218077504,5.300988712809464,4.744087295869811,15.124423658539081,133,157.59375,174
125,16.901512,4.638930204714865,75.21782567299636,4.926153661564971,4.404562915459056,14.106264786586927,134,158.70731707317074,176
126,19.993252000000002,5.045413667307705,85.11052278046063,5.913482112892519,4.344325239924388,15.65631774390431,134,163.98969072164948,181
127,19.581020000000002,4.993128176829644,-73.56363970743999,5.258899061713858,4.7296730258552655,14.858476615856468,134,163.7157894736842,184
128,15.870932000000002,4.495275101059192,-84.55857624178306,4.746992822577159,4.2353367919390825,13.30842365853908,136,163.9090909090909,186
129,17.313744000000003,4.695161714810381,0.0,5.000874056935781,4.444909838671972,14.37221182926954,131,160.42857142857142,177
130,19.581020000000002,4.993128176829644,-76.96646408009451,5.872734462865006,4.248974435117764,15.390370701221697,123,157.7263157894737,173
131,17.107628000000002,4.667130648076881,18.815826457195868,4.973840317904824,4.402390951966738,14.106264786586927,126,159.13253012048193,176
132,16.695396000000002,4.610557276752265,-85.17562024132366,4.905581492261809,4.351617868355586,13.840317743904311,129,158.97530864197532,177
133,19.374904,4.966779031550275,-89.45880013023931,5.221111794890676,4.720313320091178,15.124423658539081,131,158.54255319148936,175
134,17.932092,4.778268374027254,90.00003218077504,5.245954605611636,4.336077702149773,14.216423658539082,134,159.0,178
135,19.581020000000002,4.993128176829644,-84.84561344389029,5.28019778155069,4.716431925435154,15.124423658539081,127,160.2842105263158,181
136,15.664816000000002,4.465989609504269,-53.13012135157666,4.544776434777102,4.4222050866343645,13.464211829269539,138,170.35526315789474,188
137,16.901512,4.638930204714865,-79.82671266652181,4.970688870993813,4.356043073186062,14.106264786586927,130,156.0487804878049,175
138,9.481336,3.4744800952259185,45.00001609038752,3.568363108499762,3.38685746352882,10.098158871952155,135,161.6086956521739,177
139,21.848296,5.274288051697506,-53.700234489607546,7.415522880953055,3.894815539763463,17.958582530491235,133,162.0943396226415,178
140,28.031776000000004,5.974208375371424,77.34947878642348,8.154515608072572,4.456902846503158,20.118423658539083,124,164.13235294117646,179
141,17.725976000000003,4.750727692914678,50.065579873322946,4.839808205735854,4.664035524554838,14.216423658539082,134,161.82558139534885,179
142,17.725976000000003,4.750727692914678,-45.00001609038761,4.83650383048805,4.649994521185209,14.216423658539082,134,161.97674418604652,179
143,22.054412000000003,5.299108367856022,45.00001609038752,5.388270709016471,5.21030959780581,16.03242365853908,134,163.14018691588785,182
144,16.077048,4.524371036531527,90.00003218077504,4.740456626279902,4.293503165935416,13.30842365853908,143,163.28205128205127,179
145,16.695396000000002,4.610557276752265,-83.30973051142156,4.875724413352051,4.3662056326657845,13.84031774390431,134,165.28395061728395,182
146,19.787136000000004,5.019339003519562,-80.18270275191826,5.282526274827005,4.774689828080295,15.124423658539081,135,162.88541666666666,178
147,23.909456000000002,5.517469064009821,17.508614423178013,6.598772011250893,4.723673190897086,18.004211829269543,129,154.4051724137931,172
148,11.130264,3.764504252639672,85.81118907662456,4.247220858241885,3.317562955466319,11.11631774390431,133,155.14814814814815,172
149,31.329632000000004,6.315863075178259,86.41420142900971,8.298495001632112,4.840718442862271,20.306476615856468,132,164.3684210526316,183
150,10.924148,3.7294848472864905,-80.55148469561492,4.01239865151694,3.48436848630886,11.006158871952156,135,162.32075471698113,177
151,9.275220000000001,3.436506494991458,45.00001609038752,3.424282439026054,3.424282439026054,9.832211829269541,142,160.95555555555555,176
152,18.550440000000002,4.859954092400149,7.083392297374519,5.48494318271434,4.352649751891645,15.014264786586926,134,158.13333333333333,180
153,17.932092,4.778268374027254,-60.94541769281257,4.82436772582926,4.717887069250726,14.216423658539082,133,157.94252873563218,173
154,23.084992000000003,5.421505759869197,35.480273518341356,6.234131009298535,4.777994518103269,16.940423658539082,129,157.625,174
155,11.954728000000001,3.9014397901483373,-45.00001609038743,4.032597383222433,3.7684442179789563,11.382264786586926,140,161.0344827586207,176
156,12.573076000000002,4.001067052944827,-45.000016090387454,4.101094606538817,3.9390534604057383,11.914158871952155,130,153.63934426229508,170
157,22.672760000000004,5.3728814076145035,-81.78575903784798,5.657334924614059,5.094076081518193,16.40852957317385,134,167.15454545454546,188
158,13.809772,4.193226420571205,82.62551855942407,4.443151374117946,3.977067534290789,12.55621182926954,133,157.11940298507463,174
159,15.664816000000002,4.465989609504269,-53.13012135157674,4.544776434777101,4.4222050866343645,13.464211829269539,138,171.23684210526315,188
160,14.634236000000001,4.316582905746968,90.00003218077504,4.353281501463686,4.275187355522154,12.932317743904312,135,164.85915492957747,184
161,20.611600000000003,5.122841418613627,-60.20331818333576,5.171694090946491,5.063728066560166,15.500529573173852,135,164.93,184
162,76.469036,9.867289424303758,-1.046604765064563,27.36852675209823,4.328708069078524,55.030794359760776,124,152.63611859838275,168
163,15.458700000000002,4.436510808078513,-45.000016090387554,4.570166444817227,4.326469405097469,13.198264786586927,135,163.4,178
164,24.115572000000004,5.541200223264635,-84.29936245433764,6.969274279300205,4.441188389800319,17.47231774390431,135,165.01709401709402,182
165,11.954728000000001,3.9014397901483373,-45.00001609038743,4.032597383222433,3.7684442179789563,11.382264786586926,134,153.55172413793105,166
166,24.940036000000003,5.63512556047499,-4.350638601255815,7.4248527296177524,4.3206206632326065,18.1143707012217,129,158.9917355371901,176
167,11.130264,3.764504252639672,-73.25935586735093,4.104205783366719,3.4921267316638724,11.272105914634771,134,155.53703703703704,166
168,22.672760000000004,5.3728814076145035,60.85407281167234,6.590888660447921,4.512817718798277,17.316529573173852,134,162.83636363636364,184
